"ref";"marca";"modelo";"cambio";"motor";"ano";"valor"
2016-12-01;"Fiat";"Palio Week. ATTRACTIVE 1.4 Fire Flex 8V";"automatico";1,4;"2016";41353
2016-12-01;"Fiat";"Palio Week.Adv.LOCK.Dualogic 1.8 Flex";"automatico";1,8;"0 km";71420
2016-12-01;"Fiat";"Palio Week.Adv.LOCK.Dualogic 1.8 Flex";"automatico";1,8;"2017";60022
2016-12-01;"Fiat";"Palio Week.Adv.LOCK.Dualogic 1.8 Flex";"automatico";1,8;"2016";56606
2016-12-01;"Fiat";"Palio Weekend Adv. Ext. 1.8 Dual. Flex";"automatico";1,8;"0 km";71559
2016-12-01;"Fiat";"Palio Weekend Adv. Ext. 1.8 Dual. Flex";"automatico";1,8;"2016";59690
2016-12-01;"Fiat";"Palio Weekend Adv. Ext. 1.8 Flex";"automatico";1,8;"0 km";67001
2016-12-01;"Fiat";"Palio Weekend Adv. Ext. 1.8 Flex";"automatico";1,8;"2016";56046
2016-12-01;"Fiat";"Palio Weekend Adv. Loc.Ext.1.8 Dual.Flex";"automatico";1,8;"0 km";72411
2016-12-01;"Fiat";"Palio Weekend Adv. Loc.Ext.1.8 Dual.Flex";"automatico";1,8;"2016";60719
2016-12-01;"Fiat";"Palio Weekend Adv. LOCKER Ext. 1.8 Flex";"automatico";1,8;"0 km";68935
2016-12-01;"Fiat";"Palio Weekend Adv. LOCKER Ext. 1.8 Flex";"automatico";1,8;"2016";57220
2016-12-01;"Fiat";"Palio Weekend Adventure LOCKER 1.8 Flex";"automatico";1,8;"0 km";67250
2016-12-01;"Fiat";"Palio Weekend Adventure LOCKER 1.8 Flex";"automatico";1,8;"2017";57941
2016-12-01;"Fiat";"Palio Weekend Adventure LOCKER 1.8 Flex";"automatico";1,8;"2016";53077
2016-12-01;"Fiat";"Palio Weekend Trekking 1.6 Flex 16V 5p";"automatico";1,6;"0 km";54384
2016-12-01;"Fiat";"Palio Weekend Trekking 1.6 Flex 16V 5p";"automatico";1,6;"2016";44298
2016-12-01;"Fiat";"UNO ATTRACTIVE 1.0 EVO Fire Flex 8V 5p";"automatico";1;"0 km";38320
2016-12-01;"Fiat";"UNO ATTRACTIVE 1.0 EVO Fire Flex 8V 5p";"automatico";1;"2016";31854
2016-12-01;"Fiat";"UNO ATTRACTIVE 1.0 Flex 6V 5p";"automatico";1;"0 km";42466
2016-12-01;"Fiat";"UNO ATTRACTIVE 1.0 Flex 6V 5p";"automatico";1;"2017";37853
2016-12-01;"Fiat";"UNO EVOLUTION 1.4 Fire Flex 8V 5p";"automatico";1,4;"0 km";43516
2016-12-01;"Fiat";"UNO EVOLUTION 1.4 Fire Flex 8V 5p";"automatico";1,4;"2016";37104
2016-12-01;"Fiat";"UNO Furgão 1.0 Fire Flex 8V 3p";"automatico";1;"0 km";37976
2016-12-01;"Fiat";"UNO Furgão 1.0 Fire Flex 8V 3p";"automatico";1;"2016";32795
2016-12-01;"Fiat";"UNO SPORT. Dual. 1.4 B.Edit. Flex 8V 5p";"automatico";1,4;"0 km";51836
2016-12-01;"Fiat";"UNO SPORT. Dual. 1.4 B.Edit. Flex 8V 5p";"automatico";1,4;"2016";45196
2016-12-01;"Fiat";"UNO SPORTING 1.3 Flex 8V 5p";"automatico";1,3;"0 km";50209
2016-12-01;"Fiat";"UNO SPORTING 1.3 Flex 8V 5p";"automatico";1,3;"2017";44864
2016-12-01;"Fiat";"UNO SPORTING 1.4 B.Edit. Flex 8V 5p";"automatico";1,4;"0 km";48292
2016-12-01;"Fiat";"UNO SPORTING 1.4 B.Edit. Flex 8V 5p";"automatico";1,4;"2016";42242
2016-12-01;"Fiat";"UNO SPORTING 1.4 EVO Fire Flex 8V 4p";"automatico";1,4;"0 km";45011
2016-12-01;"Fiat";"UNO SPORTING 1.4 EVO Fire Flex 8V 4p";"automatico";1,4;"2016";38646
2016-12-01;"Fiat";"UNO SPORTING Dual./GSR 1.3 Flex 8V 5p";"automatico";1,3;"0 km";53822
2016-12-01;"Fiat";"UNO SPORTING Dual./GSR 1.3 Flex 8V 5p";"automatico";1,3;"2017";47946
2016-12-01;"Fiat";"UNO SPORTING Dualogic 1.4 EVO Flex 8V 4p";"automatico";1,4;"0 km";48273
2016-12-01;"Fiat";"UNO SPORTING Dualogic 1.4 EVO Flex 8V 4p";"automatico";1,4;"2016";42848
2016-12-01;"Fiat";"UNO VIVACE 1.0 EVO Fire Flex 8V 3p";"automatico";1;"0 km";28533
2016-12-01;"Fiat";"UNO VIVACE 1.0 EVO Fire Flex 8V 3p";"automatico";1;"2016";25638
2016-12-01;"Fiat";"UNO VIVACE Celeb. 1.0 EVO F. Flex 8V 3p";"automatico";1;"0 km";34737
2016-12-01;"Fiat";"UNO VIVACE Celeb. 1.0 EVO F. Flex 8V 3p";"automatico";1;"2016";28459
2016-12-01;"Fiat";"UNO VIVACE Celeb. 1.0 EVO F.Flex 8V 5p";"automatico";1;"0 km";36757
2016-12-01;"Fiat";"UNO VIVACE Celeb. 1.0 EVO F.Flex 8V 5p";"automatico";1;"2016";29753
2016-12-01;"Fiat";"UNO VIVACE/RUA 1.0 EVO Fire Flex 8V 5p";"automatico";1;"0 km";32048
2016-12-01;"Fiat";"UNO VIVACE/RUA 1.0 EVO Fire Flex 8V 5p";"automatico";1;"2016";28993
2016-12-01;"Fiat";"UNO WAY 1.0 EVO Fire Flex 8V 5p";"automatico";1;"0 km";38855
2016-12-01;"Fiat";"UNO WAY 1.0 EVO Fire Flex 8V 5p";"automatico";1;"2016";34010
2016-12-01;"Fiat";"UNO WAY 1.0 Flex 6V 5p";"automatico";1;"0 km";43450
2016-12-01;"Fiat";"UNO WAY 1.0 Flex 6V 5p";"automatico";1;"2017";38836
2016-12-01;"Fiat";"UNO WAY 1.3 Flex 8V 5p";"automatico";1,3;"0 km";48004
2016-12-01;"Fiat";"UNO WAY 1.3 Flex 8V 5p";"automatico";1,3;"2017";43002
2016-12-01;"Fiat";"UNO WAY 1.4 EVO Dualogic Flex 8V 5p";"automatico";1,4;"0 km";46906
2016-12-01;"Fiat";"UNO WAY 1.4 EVO Dualogic Flex 8V 5p";"automatico";1,4;"2016";39734
2016-12-01;"Fiat";"UNO WAY 1.4 EVO Fire Flex 8V 5p";"automatico";1,4;"0 km";43349
2016-12-01;"Fiat";"UNO WAY 1.4 EVO Fire Flex 8V 5p";"automatico";1,4;"2016";37342
2016-12-01;"Fiat";"UNO WAY Celeb. 1.0 EVO Fire Flex 8V 5p";"automatico";1;"0 km";35305
2016-12-01;"Fiat";"UNO WAY Dual./GSR 1.3 Flex 8V 5p";"automatico";1,3;"0 km";52427
2016-12-01;"Fiat";"UNO WAY Dual./GSR 1.3 Flex 8V 5p";"automatico";1,3;"2017";46977
2016-12-01;"Fiat";"UNO WAY RIO 450 1.0 EVO Flex 8V 5p";"automatico";1;"0 km";37759
2016-12-01;"Fiat";"UNO WAY RIO 450 1.0 EVO Flex 8V 5p";"automatico";1;"2016";30572
2016-12-01;"Ford";"Ka 1.0 SEL TiVCT Flex 5p";"automatico";1;"0 km";46490
2016-12-01;"Ford";"Ka 1.0 SEL TiVCT Flex 5p";"automatico";1;"2017";41120
2016-12-01;"Ford";"Ka 1.0 SEL TiVCT Flex 5p";"automatico";1;"2016";37501
2016-12-01;"Ford";"Ka 1.0 TiVCT Flex 5p";"automatico";1;"0 km";40881
2016-12-01;"Ford";"Ka 1.0 TiVCT Flex 5p";"automatico";1;"2017";37406
2016-12-01;"Ford";"Ka 1.0 TiVCT Flex 5p";"automatico";1;"2016";36252
2016-12-01;"Ford";"Ka 1.5 16V Flex 5p";"automatico";1,5;"0 km";44690
2016-12-01;"Ford";"Ka 1.5 16V Flex 5p";"automatico";1,5;"2017";41005
2016-12-01;"Ford";"Ka 1.5 16V Flex 5p";"automatico";1,5;"2016";39155
2016-12-01;"Ford";"Ka SEL 1.5 16V Flex 5p";"automatico";1,5;"0 km";50711
2016-12-01;"Ford";"Ka SEL 1.5 16V Flex 5p";"automatico";1,5;"2017";45196
2016-12-01;"Ford";"Ka SEL 1.5 16V Flex 5p";"automatico";1,5;"2016";40422
2016-12-01;"GM - Chevrolet";"ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.";"automatico";1,4;"0 km";61882
2016-12-01;"GM - Chevrolet";"ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.";"automatico";1,4;"2017";56761
2016-12-01;"GM - Chevrolet";"ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.";"manual";1,4;"0 km";56626
2016-12-01;"GM - Chevrolet";"ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.";"manual";1,4;"2017";51013
2016-12-01;"GM - Chevrolet";"ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec.";"manual";1,4;"0 km";49690
2016-12-01;"GM - Chevrolet";"ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec.";"manual";1,4;"2016";43289
2016-12-01;"GM - Chevrolet";"ONIX HATCH Joy 1.0 8V Flex 5p Mec.";"manual";1;"0 km";39041
2016-12-01;"GM - Chevrolet";"ONIX HATCH Joy 1.0 8V Flex 5p Mec.";"manual";1;"2017";34900
2016-12-01;"GM - Chevrolet";"ONIX HATCH LS 1.0 8V FlexPower 5p Mec.";"manual";1;"0 km";37980
2016-12-01;"GM - Chevrolet";"ONIX HATCH LS 1.0 8V FlexPower 5p Mec.";"manual";1;"2016";34175
2016-12-01;"GM - Chevrolet";"ONIX HATCH LT 1.0 8V FlexPower 5p Mec.";"manual";1;"0 km";44171
2016-12-01;"GM - Chevrolet";"ONIX HATCH LT 1.0 8V FlexPower 5p Mec.";"manual";1;"2017";40545
2016-12-01;"GM - Chevrolet";"ONIX HATCH LT 1.0 8V FlexPower 5p Mec.";"manual";1;"2016";36695
2016-12-01;"GM - Chevrolet";"ONIX HATCH LT 1.4 8V FlexPower 5p Aut.";"automatico";1,4;"0 km";53578
2016-12-01;"GM - Chevrolet";"ONIX HATCH LT 1.4 8V FlexPower 5p Aut.";"automatico";1,4;"2017";49034
2016-12-01;"GM - Chevrolet";"ONIX HATCH LT 1.4 8V FlexPower 5p Aut.";"automatico";1,4;"2016";44938
2016-12-01;"GM - Chevrolet";"ONIX HATCH LT 1.4 8V FlexPower 5p Mec.";"manual";1,4;"0 km";48368
2016-12-01;"GM - Chevrolet";"ONIX HATCH LT 1.4 8V FlexPower 5p Mec.";"manual";1,4;"2017";44359
2016-12-01;"GM - Chevrolet";"ONIX HATCH LT 1.4 8V FlexPower 5p Mec.";"manual";1,4;"2016";39471
2016-12-01;"GM - Chevrolet";"ONIX HATCH LTZ 1.4 8V FlexPower 5p Aut.";"automatico";1,4;"0 km";58425
2016-12-01;"GM - Chevrolet";"ONIX HATCH LTZ 1.4 8V FlexPower 5p Aut.";"automatico";1,4;"2017";53469
2016-12-01;"GM - Chevrolet";"ONIX HATCH LTZ 1.4 8V FlexPower 5p Aut.";"automatico";1,4;"2016";49104
2016-12-01;"GM - Chevrolet";"ONIX HATCH LTZ 1.4 8V FlexPower 5p Mec.";"manual";1,4;"0 km";53681
2016-12-01;"GM - Chevrolet";"ONIX HATCH LTZ 1.4 8V FlexPower 5p Mec.";"manual";1,4;"2017";48750
2016-12-01;"GM - Chevrolet";"ONIX HATCH LTZ 1.4 8V FlexPower 5p Mec.";"manual";1,4;"2016";45143
2016-12-01;"Honda";"Fit DX 1.5 Flexone 16V 5p Aut.";"automatico";1,5;"0 km";61900
2016-12-01;"Honda";"Fit DX 1.5 Flexone 16V 5p Aut.";"automatico";1,5;"2017";55000
2016-12-01;"Honda";"Fit DX 1.5 Flexone 16V 5p Aut.";"automatico";1,5;"2016";53190
2016-12-01;"Honda";"Fit DX 1.5 Flexone 16V 5p Mec.";"manual";1,5;"0 km";56900
2016-12-01;"Honda";"Fit DX 1.5 Flexone 16V 5p Mec.";"manual";1,5;"2017";50110
2016-12-01;"Honda";"Fit DX 1.5 Flexone 16V 5p Mec.";"manual";1,5;"2016";47136
2016-12-01;"Honda";"Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.";"automatico";1,5;"0 km";72330
2016-12-01;"Honda";"Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.";"automatico";1,5;"2017";64380
2016-12-01;"Honda";"Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.";"automatico";1,5;"2016";61910
2016-12-01;"Honda";"Fit EXL 1.5 Flex/Flexone 16V 5p Aut";"automatico";1,5;"0 km";76486
2016-12-01;"Honda";"Fit EXL 1.5 Flex/Flexone 16V 5p Aut";"automatico";1,5;"2017";68519
2016-12-01;"Honda";"Fit EXL 1.5 Flex/Flexone 16V 5p Aut";"automatico";1,5;"2016";66235
2016-12-01;"Honda";"Fit LX 1.5 Flexone 16V 5p Aut.";"automatico";1,5;"0 km";67690
2016-12-01;"Honda";"Fit LX 1.5 Flexone 16V 5p Aut.";"automatico";1,5;"2017";59730
2016-12-01;"Honda";"Fit LX 1.5 Flexone 16V 5p Aut.";"automatico";1,5;"2016";57614
2016-12-01;"Honda";"Fit LX 1.5 Flexone 16V 5p Mec.";"manual";1,5;"0 km";62670
2016-12-01;"Honda";"Fit LX 1.5 Flexone 16V 5p Mec.";"manual";1,5;"2017";55412
2016-12-01;"Honda";"Fit LX 1.5 Flexone 16V 5p Mec.";"manual";1,5;"2016";52221
2016-12-01;"Hyundai";"HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.";"manual";1,6;"0 km";51466
2016-12-01;"Hyundai";"HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.";"manual";1,6;"2017";43216
2016-12-01;"Hyundai";"HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.";"manual";1,6;"2016";41259
2016-12-01;"Hyundai";"HB20 C.Style/C.Plus 1.6 Flex 16V Aut.";"automatico";1,6;"0 km";58250
2016-12-01;"Hyundai";"HB20 C.Style/C.Plus 1.6 Flex 16V Aut.";"automatico";1,6;"2017";49307
2016-12-01;"Hyundai";"HB20 C.Style/C.Plus 1.6 Flex 16V Aut.";"automatico";1,6;"2016";47512
2016-12-01;"Hyundai";"HB20 Comf./C.Plus/C.Style 1.0 Flex 12V";"automatico";1;"0 km";45425
2016-12-01;"Hyundai";"HB20 Comf./C.Plus/C.Style 1.0 Flex 12V";"automatico";1;"2017";40126
2016-12-01;"Hyundai";"HB20 Comf./C.Plus/C.Style 1.0 Flex 12V";"automatico";1;"2016";38733
2016-12-01;"Hyundai";"HB20 Comfort Plus 1.0 TB Flex 12V Mec.";"manual";1;"0 km";48925
2016-12-01;"Hyundai";"HB20 Comfort Plus 1.0 TB Flex 12V Mec.";"manual";1;"2017";42095
2016-12-01;"Hyundai";"HB20 Comfort Style 1.0 TB Flex 12V Mec.";"manual";1;"0 km";52690
2016-12-01;"Hyundai";"HB20 Comfort Style 1.0 TB Flex 12V Mec.";"manual";1;"2017";45449
2016-12-01;"Hyundai";"HB20 Copa do Mundo 1.0 Flex 12V Mec.";"manual";1;"0 km";41422
2016-12-01;"Hyundai";"HB20 Copa do Mundo 1.6 Flex 16V Aut.";"automatico";1,6;"0 km";48298
2016-12-01;"Hyundai";"HB20 Copa do Mundo 1.6 Flex 16V Mec.";"manual";1,6;"0 km";45571
2016-12-01;"Hyundai";"HB20 For You 1.0 Flex 12V 5p";"automatico";1;"0 km";38810
2016-12-01;"Hyundai";"HB20 Ocean 1.0 Flex 12V 5p Mec.";"manual";1;"0 km";49875
2016-12-01;"Hyundai";"HB20 Ocean 1.0 Flex 12V 5p Mec.";"manual";1;"2017";43737
2016-12-01;"Hyundai";"HB20 Ocean 1.6 Flex 16V 5p Aut.";"automatico";1,6;"0 km";61525
2016-12-01;"Hyundai";"HB20 Ocean 1.6 Flex 16V 5p Aut.";"automatico";1,6;"2017";53988
2016-12-01;"Hyundai";"HB20 Ocean 1.6 Flex 16V 5p Mec.";"manual";1,6;"0 km";56775
2016-12-01;"Hyundai";"HB20 Ocean 1.6 Flex 16V 5p Mec.";"manual";1,6;"2017";48896
2016-12-01;"Hyundai";"HB20 Premium 1.6 Flex 16V Aut.";"automatico";1,6;"0 km";64775
2016-12-01;"Hyundai";"HB20 Premium 1.6 Flex 16V Aut.";"automatico";1,6;"2017";58326
2016-12-01;"Hyundai";"HB20 Premium 1.6 Flex 16V Aut.";"automatico";1,6;"2016";56282
2016-12-01;"Hyundai";"HB20 Premium 1.6 Flex 16V Mec.";"manual";1,6;"0 km";48695
2016-12-01;"Hyundai";"HB20 R spec 1.6 Flex 16V Aut.";"automatico";1,6;"0 km";60675
2016-12-01;"Hyundai";"HB20 R spec 1.6 Flex 16V Aut.";"automatico";1,6;"2017";52623
2016-12-01;"Hyundai";"HB20 R spec 1.6 Flex 16V Aut.";"automatico";1,6;"2016";51065
2016-12-01;"Hyundai";"HB20 R spec 1.6 Flex 16V Mec.";"manual";1,6;"0 km";55825
2016-12-01;"Hyundai";"HB20 R spec 1.6 Flex 16V Mec.";"manual";1,6;"2017";49407
2016-12-01;"Hyundai";"HB20 R spec 1.6 Flex 16V Mec.";"manual";1,6;"2016";47146
2016-12-01;"Kia Motors";"Picanto EX 1.1/1.0/ 1.0 Flex Aut.";"automatico";1,1;"0 km";51128
2016-12-01;"Kia Motors";"Picanto EX 1.1/1.0/ 1.0 Flex Aut.";"automatico";1,1;"2017";45279
2016-12-01;"Kia Motors";"Picanto EX 1.1/1.0/ 1.0 Flex Aut.";"automatico";1,1;"2016";43435
2016-12-01;"Kia Motors";"Picanto EX 1.1/1.0/ 1.0 Flex Mec.";"manual";1,1;"0 km";40900
2016-12-01;"Kia Motors";"Picanto EX 1.1/1.0/ 1.0 Flex Mec.";"manual";1,1;"2017";36236
2016-12-01;"Kia Motors";"Picanto EX 1.1/1.0/ 1.0 Flex Mec.";"manual";1,1;"2016";34782
2016-12-01;"Nissan";"MARCH 1.0 12V Flex 5p";"automatico";1;"0 km";36700
2016-12-01;"Nissan";"MARCH 1.0 12V Flex 5p";"automatico";1;"2016";31710
2016-12-01;"Nissan";"MARCH 1.0 12V FlexStart 5p";"automatico";1;"0 km";38430
2016-12-01;"Nissan";"MARCH 1.0 12V FlexStart 5p";"automatico";1;"2017";32988
2016-12-01;"Nissan";"MARCH 1.0 16V Flex Fuel 5p";"automatico";1;"0 km";33802
2016-12-01;"Nissan";"MARCH Rio2016 1.6 Flex Fuel 5p";"automatico";1,6;"0 km";52485
2016-12-01;"Nissan";"MARCH Rio2016 1.6 Flex Fuel 5p";"automatico";1,6;"2016";46729
2016-12-01;"Nissan";"MARCH S 1.0 12V Flex 5p";"automatico";1;"0 km";40548
2016-12-01;"Nissan";"MARCH S 1.0 12V Flex 5p";"automatico";1;"2017";35488
2016-12-01;"Nissan";"MARCH S 1.0 12V Flex 5p";"automatico";1;"2016";33353
2016-12-01;"Nissan";"MARCH S 1.0 16V Flex Fuel 5p";"automatico";1;"0 km";35753
2016-12-01;"Nissan";"MARCH S 1.6 16V Flex Fuel 5p";"automatico";1,6;"0 km";41323
2016-12-01;"Nissan";"MARCH S 1.6 16V Flex Fuel 5p";"automatico";1,6;"2016";37141
2016-12-01;"Nissan";"MARCH S 1.6 16V FlexStart 5p";"automatico";1,6;"0 km";46608
2016-12-01;"Nissan";"MARCH S 1.6 16V FlexStart 5p";"automatico";1,6;"2017";40251
2016-12-01;"Nissan";"MARCH SL 1.6 16V Flex Fuel 5p";"automatico";1,6;"0 km";49685
2016-12-01;"Nissan";"MARCH SL 1.6 16V Flex Fuel 5p";"automatico";1,6;"2016";42526
2016-12-01;"Nissan";"MARCH SL 1.6 16V FlexStart 5p Aut.";"automatico";1,6;"0 km";57440
2016-12-01;"Nissan";"MARCH SL 1.6 16V FlexStart 5p Aut.";"automatico";1,6;"2017";49416
2016-12-01;"Nissan";"MARCH SL 1.6 16V FlexStart 5p Mec.";"manual";1,6;"0 km";53400
2016-12-01;"Nissan";"MARCH SL 1.6 16V FlexStart 5p Mec.";"manual";1,6;"2017";46367
2016-12-01;"Nissan";"MARCH SV 1.0 12V Flex 5p";"automatico";1;"0 km";43230
2016-12-01;"Nissan";"MARCH SV 1.0 12V Flex 5p";"automatico";1;"2017";38376
2016-12-01;"Nissan";"MARCH SV 1.0 12V Flex 5p";"automatico";1;"2016";36324
2016-12-01;"Nissan";"MARCH SV 1.6 16V Flex Fuel";"automatico";1,6;"0 km";45510
2016-12-01;"Nissan";"MARCH SV 1.6 16V Flex Fuel";"automatico";1,6;"2016";38710
2016-12-01;"Nissan";"MARCH SV 1.6 16V FlexStart 5p Aut.";"automatico";1,6;"0 km";53210
2016-12-01;"Nissan";"MARCH SV 1.6 16V FlexStart 5p Aut.";"automatico";1,6;"2017";46462
2016-12-01;"Nissan";"MARCH SV 1.6 16V FlexStart 5p Mec.";"manual";1,6;"0 km";49300
2016-12-01;"Nissan";"MARCH SV 1.6 16V FlexStart 5p Mec.";"manual";1,6;"2017";43071
2016-12-01;"Renault";"SANDERO Auth. Plus Hi-Power 1.0 16V 5p";"automatico";1;"0 km";36856
2016-12-01;"Renault";"SANDERO Auth. Plus Hi-Power 1.0 16V 5p";"automatico";1;"2016";32046
2016-12-01;"Renault";"SANDERO Authentique Flex 1.0 12V 5p";"automatico";1;"0 km";41757
2016-12-01;"Renault";"SANDERO Authentique Flex 1.0 12V 5p";"automatico";1;"2017";36598
2016-12-01;"Renault";"SANDERO Authentique Hi-Power 1.0 16V 5p";"automatico";1;"0 km";39985
2016-12-01;"Renault";"SANDERO Authentique Hi-Power 1.0 16V 5p";"automatico";1;"2017";36078
2016-12-01;"Renault";"SANDERO Authentique Hi-Power 1.0 16V 5p";"automatico";1;"2016";32794
2016-12-01;"Renault";"SANDERO Dyna. EasyR Hi-Flex 1.6 8V";"automatico";1,6;"0 km";53700
2016-12-01;"Renault";"SANDERO Dyna. EasyR Hi-Flex 1.6 8V";"automatico";1,6;"2017";46637
2016-12-01;"Renault";"SANDERO Dyna. EasyR Hi-Flex 1.6 8V";"automatico";1,6;"2016";43326
2016-12-01;"Renault";"SANDERO Dynamique Hi-Power 1.6 8V 5p";"automatico";1,6;"0 km";50520
2016-12-01;"Renault";"SANDERO Dynamique Hi-Power 1.6 8V 5p";"automatico";1,6;"2017";44803
2016-12-01;"Renault";"SANDERO Dynamique Hi-Power 1.6 8V 5p";"automatico";1,6;"2016";41473
2016-12-01;"Renault";"SANDERO Expres EasyR Hi-Flex 1.6 8V";"automatico";1,6;"0 km";49345
2016-12-01;"Renault";"SANDERO Expres EasyR Hi-Flex 1.6 8V";"automatico";1,6;"2017";44100
2016-12-01;"Renault";"SANDERO Expres EasyR Hi-Flex 1.6 8V";"automatico";1,6;"2016";38695
2016-12-01;"Renault";"SANDERO Expres. P.Avant. Hi.P. 1.6 8V 5p";"automatico";1,6;"0 km";47990
2016-12-01;"Renault";"SANDERO Expres. P.Avant. Hi.P. 1.6 8V 5p";"automatico";1,6;"2017";42154
2016-12-01;"Renault";"SANDERO Expression Flex 1.0 12V 5p";"automatico";1;"0 km";43762
2016-12-01;"Renault";"SANDERO Expression Flex 1.0 12V 5p";"automatico";1;"2017";38315
2016-12-01;"Renault";"SANDERO Expression Hi-Power 1.0 16V 5p";"automatico";1;"0 km";42190
2016-12-01;"Renault";"SANDERO Expression Hi-Power 1.0 16V 5p";"automatico";1;"2017";37233
2016-12-01;"Renault";"SANDERO Expression Hi-Power 1.0 16V 5p";"automatico";1;"2016";34202
2016-12-01;"Renault";"SANDERO Expression Hi-Power 1.6 8V 5p";"automatico";1,6;"0 km";46100
2016-12-01;"Renault";"SANDERO Expression Hi-Power 1.6 8V 5p";"automatico";1,6;"2017";41550
2016-12-01;"Renault";"SANDERO Expression Hi-Power 1.6 8V 5p";"automatico";1,6;"2016";36074
2016-12-01;"Renault";"SANDERO GT line Hi-Power 1.6 8V 5p";"automatico";1,6;"0 km";50325
2016-12-01;"Renault";"SANDERO GT line Hi-Power 1.6 8V 5p";"automatico";1,6;"2017";43554
2016-12-01;"Renault";"SANDERO GT line Hi-Power 1.6 8V 5p";"automatico";1,6;"2016";39722
2016-12-01;"Renault";"SANDERO SPORT RS 2.0 Hi-Power 16V 5p";"automatico";2;"0 km";60990
2016-12-01;"Renault";"SANDERO SPORT RS 2.0 Hi-Power 16V 5p";"automatico";2;"2017";53889
2016-12-01;"Renault";"SANDERO SPORT RS 2.0 Hi-Power 16V 5p";"automatico";2;"2016";50906
2016-12-01;"Renault";"SANDERO STEP. Easy R H-Power 1.6 8V";"automatico";1,6;"0 km";59010
2016-12-01;"Renault";"SANDERO STEP. Easy R H-Power 1.6 8V";"automatico";1,6;"2017";51400
2016-12-01;"Renault";"SANDERO STEP. Easy R H-Power 1.6 8V";"automatico";1,6;"2016";49064
2016-12-01;"Renault";"SANDERO STEP. Easy R R.CURL H.P. 1.6 5p";"automatico";1,6;"0 km";60855
2016-12-01;"Renault";"SANDERO STEP. Easy R R.CURL H.P. 1.6 5p";"automatico";1,6;"2017";52933
2016-12-01;"Renault";"SANDERO STEP. Easy R R.CURL H.P. 1.6 5p";"automatico";1,6;"2016";50817
2016-12-01;"Renault";"SANDERO STEP. R. CURL Hi-Power 1.6 8V 5p";"automatico";1,6;"0 km";57900
2016-12-01;"Renault";"SANDERO STEP. R. CURL Hi-Power 1.6 8V 5p";"automatico";1,6;"2017";49217
2016-12-01;"Renault";"SANDERO STEP. R. CURL Hi-Power 1.6 8V 5p";"automatico";1,6;"2016";46745
2016-12-01;"Renault";"SANDERO STEPWAY Hi-Power 1.6 8V 5p";"automatico";1,6;"0 km";55900
2016-12-01;"Renault";"SANDERO STEPWAY Hi-Power 1.6 8V 5p";"automatico";1,6;"2017";48830
2016-12-01;"Renault";"SANDERO STEPWAY Hi-Power 1.6 8V 5p";"automatico";1,6;"2016";46151
2016-12-01;"Renault";"SANDERO vibe Flex 1.0 12V 5p";"automatico";1;"0 km";44967
2016-12-01;"Renault";"SANDERO vibe Flex 1.0 12V 5p";"automatico";1;"2017";39331
2016-12-01;"Toyota";"ETIOS CROSS 1.5 Flex 16V 5p Aut.";"automatico";1,5;"0 km";61450
2016-12-01;"Toyota";"ETIOS CROSS 1.5 Flex 16V 5p Aut.";"automatico";1,5;"2017";54419
2016-12-01;"Toyota";"ETIOS CROSS 1.5 Flex 16V 5p Mec.";"manual";1,5;"0 km";56895
2016-12-01;"Toyota";"ETIOS CROSS 1.5 Flex 16V 5p Mec.";"manual";1,5;"2017";51310
2016-12-01;"Toyota";"ETIOS CROSS 1.5 Flex 16V 5p Mec.";"manual";1,5;"2016";47045
2016-12-01;"Toyota";"ETIOS PLATINUM 1.5 Flex 16V 4p Aut.";"automatico";1,5;"0 km";62810
2016-12-01;"Toyota";"ETIOS PLATINUM 1.5 Flex 16V 4p Aut.";"automatico";1,5;"2017";54776
2016-12-01;"Toyota";"ETIOS PLATINUM 1.5 Flex 16V 5p Mec.";"manual";1,5;"0 km";49600
2016-12-01;"Toyota";"ETIOS PLATINUM 1.5 Flex 16V 5p Mec.";"manual";1,5;"2016";44134
2016-12-01;"Toyota";"ETIOS PLATINUM Sed. 1.5 Flex 16V 4p Aut.";"automatico";1,5;"0 km";66156
2016-12-01;"Toyota";"ETIOS PLATINUM Sed. 1.5 Flex 16V 4p Aut.";"automatico";1,5;"2017";57682
2016-12-01;"Toyota";"ETIOS PLATINUM Sed. 1.5 Flex 16V 4p Mec.";"manual";1,5;"0 km";54452
2016-12-01;"Toyota";"ETIOS PLATINUM Sed. 1.5 Flex 16V 4p Mec.";"manual";1,5;"2016";48894
2016-12-01;"Toyota";"ETIOS READY! 1.5 Flex 16V 5p Aut.";"automatico";1,5;"0 km";58957
2016-12-01;"Toyota";"ETIOS READY! 1.5 Flex 16V 5p Aut.";"automatico";1,5;"2017";52801
