"nome";"data";"ppt";"t_max";"t_med";"t_min";"ur_med";"pa_med";"rad";"pto_med";"v_dir";"v_max";"v_med"
"A726";2017-06-04;;;;;;;;;;;
"A726";2017-06-05;;;;;;;;;;;
"A726";2017-06-06;;;;;;;;;;;
"A726";2017-06-07;;;;;;;;;;;
"A726";2017-06-08;;;;;;;;;;;
"A726";2017-06-09;;;;;;;;;;;
"A726";2017-06-10;;;;;;;;;;;
"A726";2017-06-11;;;;;;;;;;;
"A726";2017-06-12;;;;;;;;;;;
"A726";2017-06-13;;;;;;;;;;;
"A726";2017-06-14;;;;;;;;;;;
"A726";2017-06-15;;;;;;;;;;;
"A726";2017-06-16;;;;;;;;;;;
"A726";2017-06-17;;;;;;;;;;;
"A726";2017-06-18;;;;;;;;;;;
"A726";2017-06-19;;;;;;;;;;;
"A726";2017-06-20;;;;;;;;;;;
"A726";2017-06-21;;;;;;;;;;;
"A726";2017-06-22;;;;;;;;;;;
"A726";2017-06-23;0;25,3;18,12;10,9;;957,68;17,2;12,92;106,46;6,6;1,49
"A726";2017-06-24;0,2;25,2;17,73;9,6;;958,58;16,8;;132,5;8,3;1,49
"A726";2017-06-25;0,2;24,7;17,93;11;;958,79;17,3;;170,42;7,6;1,69
"A726";2017-06-26;0;25;17,01;8,9;;957,83;16,8;;153,46;8;1,48
"A726";2017-06-27;0,2;24,9;17,14;10,6;;957,32;16,5;11,89;74,75;6;1,26
"A726";2017-06-28;0;25,8;17,5;10;75,9;957,67;16,4;12,51;147,33;5,3;1,04
"A726";2017-06-29;0;27,3;19,19;11,7;;956,42;17,3;12,43;130,46;5,5;1,31
"A726";2017-06-30;0;26,7;17,93;11,5;73,98;956,01;12,5;12,31;136,67;5,6;1,57
"A726";2017-07-01;0;23,7;18,26;12,3;;957,38;15,3;14;135,71;7,1;1,49
"A726";2017-07-02;0;20,1;15,74;11,4;74,52;960,91;14,4;10,85;142,38;10,7;4,04
"A726";2017-07-03;0;20,9;14,84;10,7;67,83;962,94;16,7;8,32;122,46;11,5;4,06
"A726";2017-07-04;0;21;13,63;7,1;69,48;962,2;16,2;7,32;89,71;8,4;2,49
"A726";2017-07-05;0;22,1;14,06;7;69,44;961,77;17,8;7,5;84,62;11,6;2,35
"A726";2017-07-06;0;23,2;15,03;7,3;;960,04;14,7;9,03;85,92;6,2;1,72
"A726";2017-07-07;0;23,5;15,91;8,8;;960,02;10,3;10,43;83,67;7,6;1,63
"A726";2017-07-08;0;24,3;17,32;11,2;69,81;959,65;13,6;10,88;81,92;6,8;1,86
"A726";2017-07-09;0;24,9;17,11;10,1;70,1;959,01;16,7;10,63;63,67;10,1;1,96
"A726";2017-07-10;0;26,1;16,86;9,1;70,69;958,29;16,2;10,47;125,46;8,3;1,81
"A726";2017-07-11;0;26,5;17,79;10,1;71,1;958,34;17;11,48;135,25;4,1;1,34
"A726";2017-07-12;0;26,6;18,08;9,8;70,29;958,56;17,2;11,57;129,42;8,5;1,6
"A726";2017-07-13;0,2;25,9;17,38;8,1;;958,58;17,1;;172,29;8,5;1,07
"A726";2017-07-14;0;26,1;17,65;9,8;;957,93;17,8;;77,38;6,2;1,48
"A726";2017-07-15;0;26,2;17,62;10;70,04;955,99;17,4;11,11;59,83;10,8;2,59
"A726";2017-07-16;0;26,5;19,12;13;57,85;955,36;15,1;9,8;107,83;12;2,6
"A726";2017-07-17;0;28,7;20,65;11,8;53,62;955,18;18;9,25;165,71;7,8;1,92
"A726";2017-07-18;0;21,8;15,51;9,3;75,15;956,85;5,4;10,87;175,75;9,4;2,91
"A726";2017-07-19;0;19,8;13,56;9,4;72,17;958,33;14,4;8,47;145,29;9,1;3,01
"A726";2017-07-20;0;25,9;15,41;8,3;;956,67;16;;226,96;6,7;1,04
"A726";2017-07-21;0;26,4;18,72;11,4;68,29;955,86;17,1;11,5;154,75;8,9;2,05
"A726";2017-07-22;0;26;17,52;8,5;61,06;956,58;17,8;8,57;141,71;5,2;1,68
"A726";2017-07-23;0;27,7;17,73;8,7;;957,48;18;9,63;108,12;7,1;1,47
"A726";2017-07-24;0;26,5;17,6;8,4;62,21;959,6;18,4;8,81;61,29;8,9;1,81
"A726";2017-07-25;0;27,2;17,82;8,8;65,38;959,84;18,2;9,93;96;6,4;1,89
"A726";2017-07-26;0;26,6;18,11;9,9;64,62;958,67;18,6;9,86;85,79;5,6;1,82
"A726";2017-07-27;0;26,2;18,26;10;65,15;958,02;18,9;10,27;115,12;6,1;1,78
"A726";2017-07-28;0;26;17,63;8,3;;959,04;18,4;;120,96;8,7;2,04
"A726";2017-07-29;0;26,4;17,67;8,9;65,35;960,48;18,8;9,72;86,29;7,4;1,68
"A726";2017-07-30;0;26,1;18,62;11,1;63,1;960,52;18,5;10,25;87,58;7,1;2,07
"A726";2017-07-31;0;24,9;16,98;8,6;63,9;958,27;14,9;8,8;94,67;6,9;1,57
"A726";2017-08-01;0;23,7;16,65;9,1;63,92;955,16;9,7;8,8;150,12;4,7;1,61
"A726";2017-08-02;0;27,8;19,32;12,4;54,42;953,54;14,9;8,5;164,92;11;1,98
"A726";2017-08-03;0;22,9;19,68;15,9;50,67;950,84;11,4;9,05;204,33;13,1;3,62
"A726";2017-08-04;0;23,3;16,25;10,3;71,81;955,53;16,8;10,63;191,46;11,1;3,29
"A726";2017-08-05;0;22,7;16,81;13,3;68,54;957,25;16,2;10,43;150,33;11,7;3,92
"A726";2017-08-06;0;24,5;16,32;9,7;64,98;955,93;19,8;8,87;138;8,7;2,74
"A726";2017-08-07;0;28,5;17,81;8;65,75;953,76;19,2;9,76;166,88;8,3;1,67
"A726";2017-08-08;0;30,7;20,55;11,8;59,15;951,7;16,9;10,47;148,46;8,1;1,9
"A726";2017-08-09;0;32,3;22,39;13,5;53,21;950,4;19;10,51;157,96;12,7;2,97
"A726";2017-08-10;0;29;21,16;14,5;58,98;951,88;18,9;12,31;163,25;10,3;2,08
"A726";2017-08-11;0;28;18,97;12;63,73;953,47;18,9;10,48;142,42;8,7;2,52
"A726";2017-08-12;0;31,5;20,13;11,3;67,02;952,25;18,2;12,13;148,71;8,7;1,3
"A726";2017-08-13;0;32,5;22,86;13,3;57,33;950,31;17;11,87;149,58;11,3;2,58
"A726";2017-08-14;0;27,5;22,62;17,6;64,9;951,34;14,5;15,02;167,42;9,4;1,56
"A726";2017-08-15;1,2;22,4;16,74;13,5;85,31;953,21;7,4;14,22;178,38;8,5;2,28
"A726";2017-08-16;12,4;18,6;15,86;14,1;;953,27;4,3;;176,88;6,5;1,17
"A726";2017-08-17;10;18;16,36;15;;953,36;3,3;16,47;171,83;5,1;0,83
"A726";2017-08-18;2,8;19,1;16,9;15,1;;952,73;3,4;;166,96;4,8;0,65
"A726";2017-08-19;;;;;;;;;;;
"A726";2017-08-20;;;;;;;5,4;;;;
"A726";2017-08-21;;;;;;;12,3;;;;
"A726";2017-08-22;0;24,8;16,67;11,4;73,56;958,45;21,4;11,42;131,12;9;3,55
"A726";2017-08-23;0;28;19,2;12,4;73,19;956,08;20;13,38;109,29;7,8;1,34
"A726";2017-08-24;0;27,4;20,33;12,7;;955,63;21,8;11,59;180,33;9,2;2,3
"A726";2017-08-25;0;29;19,4;10,7;64,31;954,64;21,8;10,81;158,67;6,7;1,23
"A726";2017-08-26;0;29;20,45;11,5;;953,94;21,9;11,45;140,5;5,4;1,38
"A726";2017-08-27;0;30,7;21,05;12,1;56,21;952,09;22,7;10,07;135,17;4,7;1,58
"A726";2017-08-28;0;30,6;21,31;12,9;55,33;952,34;22,8;9,88;172,58;6,5;1,41
"A726";2017-08-29;0;31;21,16;12,1;60;952,43;22,8;10,79;188;6,5;1,05
"A726";2017-08-30;0;32,8;22,27;11,3;51,94;951,85;22,4;9,06;116,21;5,3;1,88
"A726";2017-08-31;0;27,6;20,84;16,3;64,31;954,45;22,3;13,42;144,5;12,4;3,44
"A726";2017-09-01;0;29,3;20,71;15,1;66,81;957,77;21;13,43;143,33;10,1;3,14
"A726";2017-09-02;0;28,8;20,2;13,5;69,46;958,63;22,9;13,3;163,83;9,4;1,9
"A726";2017-09-03;0,2;29,3;19,25;10,1;;957,78;22,6;;143,92;9;1,2
"A726";2017-09-04;0;29,6;20,27;10,7;51,08;955,88;24,1;7,37;108;7,6;2
"A726";2017-09-05;0;30,4;20,93;10,1;49,02;954,52;23,6;7,71;142,29;7,6;2,11
"A726";2017-09-06;0;30,7;21,7;12,8;48,94;954,26;23,2;8,54;139,5;9,6;1,72
"A726";2017-09-07;0;31,4;22,43;12,6;52,69;954,08;22,9;9,65;182,67;9,6;1,83
"A726";2017-09-08;0;32,2;22,95;12;43,67;951,66;22,4;7,7;112,71;5,9;1,65
"A726";2017-09-09;0;32,7;23,21;13,5;44,19;951,6;22,6;8,38;80,38;8,7;2,1
"A726";2017-09-10;;;;;;;24;;;;
"A726";2017-09-11;0,6;33,3;24,2;14,1;44,88;952,51;23,2;9,56;105,71;8;1,97
"A726";2017-09-12;0;33,8;24,66;14,2;44,88;953,35;23,3;9,89;82,54;10;2,13
"A726";2017-09-13;0;33,7;24,25;13,3;49,92;954,01;23,2;10,46;81,29;10;2,02
"A726";2017-09-14;;;;;;;24,7;;;;
"A726";2017-09-15;;;;;;;22,9;;;;
"A726";2017-09-16;;;;;;;23,4;;;;
"A726";2017-09-17;;;;;;;23,8;;;;
"A726";2017-09-18;;;;;;;21,9;;;;
"A726";2017-09-19;;;;;;;22,8;;;;
"A726";2017-09-20;;;;;;;24;;;;
"A726";2017-09-21;;;;;;;24,3;;;;
"A726";2017-09-22;;;;;;;24,1;;;;
"A726";2017-09-23;;;;;;;23;;;;
"A726";2017-09-24;;;;;;;23;;;;
"A726";2017-09-25;;;;;;;23,2;;;;
"A726";2017-09-26;;;;;;;23,2;;;;
"A726";2017-09-27;;;;;;;23,8;;;;
"A726";2017-09-28;;;;;;;23;;;;
"A726";2017-09-29;;;;;;;16;;;;
"A726";2017-09-30;;;;;;;6,5;;;;
"A726";2017-10-01;;;;;;;24,5;;;;
"A726";2017-10-02;10,4;23,6;19,73;16,5;83,92;944,33;6,6;16,81;108,17;12,5;2,03
"A726";2017-10-03;0,8;25;20,08;16,9;73,21;950,76;15,3;14,34;255,79;9,5;2,11
"A726";2017-10-04;0;;;;;;20;10,94;134;9,2;1,95
"A726";2017-10-05;0;32,9;23,3;14,1;62,48;951,08;25,6;14,47;113,88;7;1,61
"A726";2017-10-06;0;35,1;26,67;18,8;57,19;951,36;24,7;16,07;167,92;8,3;2
"A726";2017-10-07;16,2;27,6;21,33;18,1;83,4;953,08;4,7;17,89;138,67;14,1;3,13
"A726";2017-10-08;0;27,6;21,85;17,9;81,65;950,65;19;18,23;148;12,1;1,77
"A726";2017-10-09;0,2;30,6;23,72;17,1;75,25;948,66;16,9;18,23;152;7;1,55
"A726";2017-10-10;0;35,4;26,18;18,2;65,5;948,25;25,1;17,27;136,46;9,9;1,16
"A726";2017-10-11;0;35,9;26,73;18,5;61,1;948,25;21,7;17,18;150,29;12,9;1,36
"A726";2017-10-12;0;36,3;27,46;19,1;57,62;948,97;25,5;16,61;168,21;9;1,55
"A726";2017-10-13;0,2;36,6;27,68;19,6;57,48;948,04;23,8;16,82;192,42;9,7;1,47
"A726";2017-10-14;3,2;35,7;27,9;21,7;55,5;947,52;25,6;16,77;165,5;12,7;2,04
"A726";2017-10-15;0;28,7;22,5;18,1;68,17;951,8;26,7;16,02;148,42;11,6;4,78
"A726";2017-10-16;0;30;22,05;16,4;65,83;953,97;27;14,84;141,42;11;3,36
"A726";2017-10-17;0;32,2;24,08;17,8;63,54;953,73;25,6;15,75;101,79;10,4;2,35
"A726";2017-10-18;0;34,1;25,97;17,6;58,56;951,6;26,1;15,41;112,46;8,9;1,71
"A726";2017-10-19;0;35,2;27,23;18,6;40,73;948,77;27,3;11,18;142,83;9,5;2,29
"A726";2017-10-20;0;32;24,98;20,5;59,71;949,54;20,5;15,97;165,67;15;2,64
"A726";2017-10-21;0;27,3;23,25;20,4;66,5;950,77;10,8;16,45;146,08;8,8;2,56
"A726";2017-10-22;7;23,6;21,2;19,2;90,65;951,71;4,2;19,48;216,71;6,7;0,75
"A726";2017-10-23;0,2;23;19,65;17,3;87;952,55;10,5;17,23;157,79;9,9;2,59
"A726";2017-10-24;0;30,1;20,95;14,9;69,65;952,25;26,8;14,56;148,17;11,1;2,54
"A726";2017-10-25;0;34,7;23,5;15,1;67,9;950,21;25,5;15,76;203,71;12,8;1,53
"A726";2017-10-26;24,2;26,4;20,52;17,6;;948,95;10,7;18,49;144,5;13,6;2,28
"A726";2017-10-27;4,8;29,6;21;17,7;87,44;945,89;13,7;18,44;128,42;12,9;1,68
"A726";2017-10-28;0,8;30,1;22,82;17,4;77,75;945,63;23,6;18,05;183,21;10,9;2,98
"A726";2017-10-29;5,8;25,6;22,68;20;85,25;947,91;8,2;20;143,96;11,1;1,29
"A726";2017-10-30;3,2;23,2;20,48;18,5;93,29;945,87;7,7;19,36;146,21;9,9;1,45
"A726";2017-10-31;0,4;25,1;20,9;17,7;86,25;946,1;14,1;18,27;210,58;9,4;1,95
"A726";2017-11-01;0;27,5;20,55;15,3;64,73;951,12;29,3;12,84;139,29;11,8;4,3
"A726";2017-11-02;0;30,2;21,49;15;59,58;952,52;30,4;12,42;111,58;11,1;3
"A726";2017-11-03;0;33;23,68;15,3;63,9;949,62;27,7;15,25;138,42;9,7;2,01
"A726";2017-11-04;50,6;30,3;23,75;18,7;;947,1;21,9;19,39;259,5;21,2;3,18
"A726";2017-11-05;2,6;23,2;20,06;18,2;;948,88;7,9;;169,46;10,5;1,67
"A726";2017-11-06;0;26,3;20,5;16,5;81;950,72;18;16,88;143,42;11,4;3,24
"A726";2017-11-07;0;27,1;20,77;16,2;69,6;949,73;21,6;14,69;139,38;11,2;3,53
"A726";2017-11-08;0;29,1;21,97;16,7;73,42;948,27;20,7;16,51;141,58;9,9;2,05
"A726";2017-11-09;2;28,3;22;17,8;83,27;948,28;15;18,9;201,62;19,4;1,38
"A726";2017-11-10;0;31,3;24,25;18,8;76,25;945,67;27,2;19,22;116,62;10,9;2,05
"A726";2017-11-11;13,6;27,3;21,95;18,9;;943,26;17,2;;149,38;14,7;2,3
"A726";2017-11-12;0,2;28,7;21,61;14,4;66,42;944,69;31,7;13,44;182,21;9,3;1,71
"A726";2017-11-13;0;29,6;22,27;13,6;53,02;946,98;31;10,68;165,21;8,6;1,74
"A726";2017-11-14;0;31,9;22,77;13,1;47,02;948,94;31,3;8,9;133,08;10,8;2,71
"A726";2017-11-15;0;33,3;24;14,9;55;948,25;28,9;13,68;156,83;9,9;2,14
"A726";2017-11-16;0;33,1;25,16;18,6;59,19;948;25,3;15,95;127,92;13,4;2,3
"A726";2017-11-17;60,6;29,6;22,4;18;;947,41;19,1;17,86;115,62;22,2;2,09
"A726";2017-11-18;8,2;29,5;23,03;19;84,83;944,72;22,1;19,93;153,33;10,9;1,83
"A726";2017-11-19;31;28,6;23,05;20,5;88,6;944,9;19;20,87;163;9,3;1,2
"A726";2017-11-20;0;28,5;22,77;20;84,54;947,14;15,9;19,86;140,25;9,6;2,5
"A726";2017-11-21;6;29,4;22,43;19,5;87,67;946,72;14,7;20,15;101,96;8,8;1,89
"A726";2017-11-22;26,4;26,8;22,5;18,9;;944,8;18,8;;184,67;9,8;2,19
"A726";2017-11-23;0;27,6;21,58;16,5;72,33;948,64;26,3;15,94;153,33;9,7;2,83
"A726";2017-11-24;0;31,3;23,13;16;71,56;950,04;30,2;16,57;185,88;8,4;1,51
"A726";2017-11-25;0;33,1;25,15;16,4;54,71;948,98;27,6;14,84;159,08;10;1,88
"A726";2017-11-26;8,6;26,8;23,23;19,7;;947,49;11,5;;218,92;16,1;2,48
"A726";2017-11-27;16,6;27,4;22,9;20,3;;948,8;13,2;;160,5;8,4;1,69
"A726";2017-11-28;0,2;30,2;23,91;19,4;78,98;950,59;24,1;19,46;140,67;12,5;2,34
"A726";2017-11-29;0;29,2;22,5;16,3;63,35;949,67;31,2;14,32;147,17;9,8;3,45
"A726";2017-11-30;1,2;28,7;21,84;16,3;69,4;946,23;22,6;15,7;115,75;10,7;2,4
"A726";2017-12-01;0,6;27,2;21,68;18,4;78,44;945,9;16,6;17,54;95,17;10,6;2,03
"A726";2017-12-02;1,4;28,6;22,9;18,6;75,54;946,98;17,5;17,9;115,46;11,1;2,65
"A726";2017-12-03;0;30,8;24,5;19,4;69,46;945,98;25,4;18,17;134,33;9,8;1,97
"A726";2017-12-04;0;32,8;25,35;18,7;67,88;945,78;30,3;17,93;215,83;10,1;1,88
"A726";2017-12-05;0;32,9;26,14;20,2;62,83;947,79;29;17,64;153;11,7;2,83
"A726";2017-12-06;4,8;31,8;24,21;20,6;75,25;948,02;20,5;19,3;190,33;11,5;1,82
"A726";2017-12-07;0,8;29,5;22,66;20;89,25;945,7;12,4;20,62;125,67;12;0,95
"A726";2017-12-08;0,6;30,9;24,27;20,8;;942,68;22,5;;189,88;12,3;1,49
"A726";2017-12-09;0,4;30,9;24,61;19,4;68,42;944,08;29,2;17,79;151,54;9,7;2,26
"A726";2017-12-10;0,2;31,4;25,48;18,9;63,42;941,9;26,6;17,02;190,29;12,4;1,57
"A726";2017-12-11;0,2;33,2;25,14;18,6;65,42;942,36;26,7;16,85;158,42;16,1;2
"A726";2017-12-12;0;29,1;22,97;18,5;65,85;948,7;26,7;16,03;137,17;12,5;4,67
"A726";2017-12-13;0;31,3;23,69;17,6;66,75;950,8;30,5;16,42;120,58;10;2,41
"A726";2017-12-14;0;32,4;24,95;18,1;65,42;950,93;27,7;17,02;191,33;10;1,79
"A726";2017-12-15;0,6;33,5;26,03;20,7;64,31;948,9;23,7;18,23;149;7,4;1,48
"A726";2017-12-16;0,2;33,5;26,02;19,3;67,21;948,15;25,6;18,53;130;7,9;1,37
"A726";2017-12-17;0,2;33;26,38;20,3;63,15;948,95;24;18,2;126,17;7,2;1,72
"A726";2017-12-18;0,2;32,8;26,11;20,7;65,06;950,73;23,6;18,48;137,88;14,1;1,92
"A726";2017-12-19;2,8;33,3;25,2;20,7;71,81;951,72;24,1;19,24;148,92;14,9;2,02
"A726";2017-12-20;0,8;31,4;23,44;20,1;83,92;949,72;18,6;20,09;124,25;8,2;1,59
"A726";2017-12-21;0,4;23,3;21,12;19,7;;949,04;6,5;20,49;124,12;9;1,11
"A726";2017-12-22;0,2;27,1;22;20;;949,21;13,9;;100,58;11,4;1,52
"A726";2017-12-23;0,4;30,5;23,3;19,8;;948,67;21,7;;157,46;14,2;1,77
"A726";2017-12-24;0,2;30,9;24,75;20,5;;947,05;25,9;20,52;192;13,5;2,3
"A726";2017-12-25;0,4;29,8;23,05;20,1;86,92;947,49;14,3;20,59;152,08;14;0,88
"A726";2017-12-26;0,8;31,4;23,9;19,8;;949,13;27,8;;222;9,2;1,2
"A726";2017-12-27;4,6;31,6;25,56;20,7;;949,72;27,2;20,03;195,46;8,3;1,83
"A726";2017-12-28;1,8;30,8;25,91;22;74,08;948,35;18,9;20,55;151,42;8,3;1,6
"A726";2017-12-29;2,2;28,5;24,02;19,1;81,6;947,15;13,1;20,47;121,46;15,1;1,65
"A726";2017-12-30;19;25,4;21,78;18,8;;946,43;8,8;;131,92;14,8;1,89
"A726";2017-12-31;24,4;28,5;22,3;19,6;;946,76;13,6;21,2;249,25;19,5;3
"A726";2018-01-01;19,8;29,3;22,92;19,4;;947,63;16,2;;169,21;9,3;1,2
"A726";2018-01-02;2,4;29,1;23,6;21;88,75;944,86;20,7;21,43;200,54;13,2;1,85
"A726";2018-01-03;4;28,7;23,42;21;87,65;943,74;19,3;21,12;213,54;10;1,64
"A726";2018-01-04;2,8;31;24,82;19,3;65,4;947,61;30,9;16,28;130,08;8,4;2,67
"A726";2018-01-05;0;31,4;24,62;17,8;62,9;948,71;28,9;16,71;149,04;9,6;1,55
"A726";2018-01-06;0;29,6;24,32;20,9;79,35;948,76;16;20,29;65;9,3;1,13
"A726";2018-01-07;6,2;25,4;20,37;18,1;91,08;949,57;12,2;18,87;125,17;12,4;2,64
"A726";2018-01-08;1,2;24,4;20,46;18,5;95,19;951,88;10,5;19,63;104,33;8,6;1,53
"A726";2018-01-09;1,6;26,4;21,64;19;;953,77;13,4;;196,96;6,2;0,97
"A726";2018-01-10;0,6;31,1;24,26;18,5;76,25;953,63;23,1;19,25;100,88;9,5;1,75
"A726";2018-01-11;0,4;30,9;23,2;18,8;;952,31;18,6;19,93;205,5;14,4;1,19
"A726";2018-01-12;2,4;26,7;21,31;18,6;;950,54;13,3;;175,79;12,5;0,66
"A726";2018-01-13;8,4;29,3;21,72;18,4;;948,48;17,4;;103,54;11,5;0,78
"A726";2018-01-14;26,6;28,7;22,33;18,8;;949,02;17,3;;122,54;11,5;1,31
"A726";2018-01-15;13,2;30,8;24;20,1;;950;21,8;20,49;133,04;8,9;0,69
"A726";2018-01-16;0,2;29,3;23,23;19,4;;951,74;20;;169,29;8,8;0,99
"A726";2018-01-17;0,4;32,3;25,2;20,4;;951;29,1;;213,46;12;0,64
"A726";2018-01-18;0,2;32,2;25,17;20,3;77,71;950,14;20,3;20,46;170,33;10,5;1,43
"A726";2018-01-19;2;31,1;24,13;19,8;79,35;950,7;16,6;20,09;163,62;13,7;1,6
"A726";2018-01-20;10,4;31,9;24,53;20,4;78,31;950,37;23,1;20,04;134,25;11,2;1,64
"A726";2018-01-21;4,6;33,1;24,24;20,2;81,94;949,57;27,1;20,3;134,71;15,6;1,23
"A726";2018-01-22;6;33,2;25,18;21,1;76,33;947,41;23,5;20,23;209;14,8;1,21
"A726";2018-01-23;0,4;33,3;25,93;21;75,6;947,5;25,3;20,83;162;16,3;1,51
"A726";2018-01-24;35,8;32,5;24,75;20,4;79,1;948,34;23,4;20,3;169,71;11,8;2,47
"A726";2018-01-25;3,6;32,5;25,1;20,7;78,75;947,69;25,6;20,61;175,96;8,1;1,38
"A726";2018-01-26;1,6;30,4;24,84;21;76;948;26,1;19,99;148,08;12;2,96
"A726";2018-01-27;0;30;24,28;20,3;73,33;948,22;22,6;18,93;135,17;9,9;2,9
"A726";2018-01-28;0;32,4;23,75;20,2;80,17;946,85;16,9;19,93;128,12;9;1,41
"A726";2018-01-29;0;31,1;24,4;20,8;;945,08;16,5;21,43;166,08;9,4;0,74
"A726";2018-01-30;12,2;22,8;21,07;19,5;96,5;945,03;7,7;20,51;147,71;9,8;1,65
"A726";2018-01-31;0,2;29,3;22,35;16,9;76,21;946,48;27,7;17,23;142,5;10,1;2,55
"A726";2018-02-01;0;30,1;23,29;17,5;69,27;946,8;27,9;16,55;151,12;11,8;2,65
"A726";2018-02-02;0;29,7;23,18;18,7;73,52;945,38;21,4;17,91;182,08;11,8;2,13
"A726";2018-02-03;0;30,6;23,63;18;72,46;944,5;26,1;17,84;154;14,2;3,42
"A726";2018-02-04;0;30,3;22,84;17,9;64,02;947,04;26;15,3;134,17;13,6;3,49
"A726";2018-02-05;0;29,6;22,46;17,5;70,6;946,77;22;16,27;157,42;11,3;2,6
"A726";2018-02-06;0;29,6;23,07;17,2;69,35;945,8;22,3;16,42;175,33;11,1;2,52
"A726";2018-02-07;0;30,5;23,4;17;69,77;946,94;29;16,14;195,58;10,9;1,66
"A726";2018-02-08;0;32,9;24,7;16,3;59,42;947,7;30;14,92;132,12;7,8;1,32
"A726";2018-02-09;0;34,1;25,97;18,1;62,27;948,11;28,5;16,51;88,71;6,9;1,68
"A726";2018-02-10;0;29,7;25,62;22,1;69,6;949,11;17,7;19,45;194,04;8,9;1,85
"A726";2018-02-11;0,4;31,4;24,74;21;84,25;949,12;18,1;21,51;151,62;10;1,37
"A726";2018-02-12;0,2;32;25,09;19,9;;948,58;22,2;20,51;176,62;6,7;1,35
"A726";2018-02-13;0;27,1;23,6;20,7;77,9;951,07;13,7;19,38;163,33;11,9;3,1
"A726";2018-02-14;26;23,8;20,77;18,6;90,27;954,1;5,7;19,01;154,62;9,1;2,53
"A726";2018-02-15;5,4;24,6;20,93;19;91,96;954,73;7,2;19,52;146,54;12,7;0,97
"A726";2018-02-16;0;30,2;23,18;17,3;76,65;954,42;25,8;18,34;152,83;13,4;2,5
"A726";2018-02-17;0;30,7;22,84;16,9;75,46;952,12;24,3;17,72;200,33;9,9;1,27
"A726";2018-02-18;35;25,1;20,93;19,2;;949,83;8,4;;108,04;8,2;1,85
"A726";2018-02-19;0;27,5;22,29;19,1;;947,26;15,1;;107,88;5,5;0,75
"A726";2018-02-20;0,6;29,5;23,77;20,6;87,62;945,84;17,7;21,45;190,38;10,8;2,15
"A726";2018-02-21;0;30,1;24,93;21,3;77,71;945,72;23,5;20,24;257,75;9;1,97
"A726";2018-02-22;0;31,4;24,81;19,1;74,35;945,68;24,9;19,21;172,08;9,2;1,19
"A726";2018-02-23;0;30,8;24,95;19,8;71,5;948;26,2;18,83;142,83;10,2;2,52
"A726";2018-02-24;0;30,8;23,82;18,3;66,65;950,15;25,6;16,65;143,17;11,9;3,06
"A726";2018-02-25;0;30,7;23,58;17,5;69,92;950,5;23,9;17,27;175,42;9,5;1,76
"A726";2018-02-26;1,8;27,8;21,95;18,1;85,21;950,12;14;19,19;191,21;9,3;1,29
"A726";2018-02-27;0,2;27,8;22,71;19,8;;949,59;15;;163,46;6,3;1,02
"A726";2018-02-28;0,2;32;24,68;19,6;;948,31;23,4;;174,42;8,3;1,03
"A726";2018-03-01;15,6;32,4;24,47;19,9;;950,04;19,8;21,21;157,88;12,5;1,19
"A726";2018-03-02;4;31,4;24,3;19,9;;950,39;24;;191,71;14,4;1,16
"A726";2018-03-03;2;30,5;24,22;20,4;;948,83;22,8;;165,5;7,2;1,12
"A726";2018-03-04;0,4;32,5;25,45;21,3;76,88;946,5;23,6;20,76;202,17;11,4;1,4
"A726";2018-03-05;0,2;32,4;24,92;19,6;;945,8;23,3;20,67;213,58;15,4;1,38
"A726";2018-03-06;4,2;32,9;24,54;20;83,56;946;22,4;21,2;134,04;11,1;1,34
"A726";2018-03-07;0,2;31,8;24,7;21,1;;946,49;18,8;;243,04;10,6;1,41
"A726";2018-03-08;40,6;28,9;24,2;21,3;;947,32;19,2;;148,08;8,3;2,59
"A726";2018-03-09;0;31,3;24,08;18,5;77,12;948,03;25;19,19;157,67;8;1,89
"A726";2018-03-10;0;30,6;24,27;19;78,1;946,87;18,2;19,83;176,17;10,4;1,19
"A726";2018-03-11;0;31,5;24,83;19;;946,06;25,9;19,4;200,54;6,2;0,27
"A726";2018-03-12;0;32,9;26,18;19,6;73,21;944,89;23;20,27;192,62;9,2;0,74
"A726";2018-03-13;0;33;26,4;21,3;76,71;946,5;20,4;21,57;218,54;8;0,27
"A726";2018-03-14;0;34,6;27,09;21,5;73,9;947,93;21,6;21,37;180,62;8,4;0,71
"A726";2018-03-15;22,4;32,4;24,85;20,1;79,81;949,28;20;20,8;162;15,9;2,09
"A726";2018-03-16;4,8;32;25,25;21,3;81,27;949,1;19,7;21,53;161,5;10,1;0,34
"A726";2018-03-17;0;32;25,37;20,5;;948,88;23,4;;102,21;6,8;0,33
"A726";2018-03-18;0;32,8;25,98;19,9;73,12;947,03;23,8;20,17;139,71;7,3;0,22
"A726";2018-03-19;0;33,5;26,44;20,6;75,52;946,49;22,9;21,14;150,67;7,5;0,47
"A726";2018-03-20;19;33,6;25,18;21,2;81,92;947,2;20,1;21,48;153,08;15,6;0,38
"A726";2018-03-21;19,8;29,5;23,75;20;;948,58;20,1;20,9;134,42;7,9;0,52
"A726";2018-03-22;12,6;30,2;23,52;19,2;;948,74;22,6;;173,46;6,5;0,08
"A726";2018-03-23;0;32,5;24,9;19,1;77,96;948,88;22,5;20,23;147,92;8,7;0,49
"A726";2018-03-24;0;30,8;25,43;20,1;;949,59;23,3;20,08;65,33;10,4;1,03
